USER_ID,ITEM_ID,TIMESTAMP
user_007,pineapple,1724637580
user_029,tomato,1705354700
user_029,cereal,1705354700
user_003,toothpaste,1704921092
user_003,container,1704921092
user_003,chocolate,1704921092
user_003,burger,1704921092
user_013,water,1713370077
user_013,egg,1713370077
user_013,bag,1713370077
user_013,jam,1713370077
user_026,avocado,1720519092
user_026,bag,1720519092
user_026,container,1720519092
user_026,sauce,1720519092
user_012,beer,1719453603
user_012,bean,1719453603
user_012,corn,1719453603
user_012,box,1719453603
user_030,milk,1731979150
user_030,towel,1731979150
user_030,oil,1731979150
user_002,flour,1718811293
user_002,carrot,1718811293
user_002,fish,1718811293
user_002,bean,1718811293
user_015,potato,1706633478
user_015,milk,1706633478
user_027,jar,1725144899
user_027,toothpaste,1725144899
user_027,detergent,1725144899
user_008,tea,1717272097
user_008,cookie,1717272097
user_008,honey,1717272097
user_004,pasta,1716316159
user_004,sugar,1716316159
user_004,tea,1716316159
user_017,fish,1734702472
user_017,jar,1734702472
user_017,carrot,1734702472
user_017,corn,1734702472
user_022,soda,1705310883
user_022,container,1705310883
user_018,corn,1707486366
user_018,tissue,1707486366
user_018,milk,1707486366
user_018,lemon,1707486366
user_029,jam,1727538472
user_029,grape,1727538472
user_029,soup,1727538472
user_029,broccoli,1727538472
user_001,pasta,1722255400
user_001,bread,1722255400
user_001,glass,1722255400
user_002,broccoli,1704383375
user_002,sandwich,1704383375
user_028,cereal,1712514011
user_028,bread,1712514011
user_028,lemon,1712514011
user_028,pea,1712514011
user_002,can,1714335434
user_002,pineapple,1714335434
user_026,honey,1714190816
user_026,rice,1714190816
user_026,lemon,1714190816
user_026,wine,1705510221
user_026,cleaner,1705510221
user_026,potato,1705510221
user_026,spinach,1705510221
user_012,pea,1715128151
user_012,soup,1715128151
user_012,carrot,1715128151
user_012,soap,1715128151
user_017,onion,1716024136
user_017,bean,1716024136
user_014,flour,1718280386
user_014,chocolate,1718280386
user_014,knife,1718280386
user_009,soap,1728239196
user_009,bag,1728239196
user_009,avocado,1728239196
user_011,soup,1707458176
user_011,onion,1707458176
user_011,bottle,1707458176
user_017,bean,1721098605
user_017,brush,1721098605
user_017,mint,1721098605
user_017,pizza,1721098605
user_027,blueberry,1730108203
user_027,mango,1730108203
user_027,cheese,1730108203
user_027,milk,1730108203
user_025,egg,1725218526
user_025,noodles,1725218526
user_024,bottle,1710417443
user_024,jar,1710417443
user_024,honey,1710417443
user_017,tissue,1709239825
user_017,bean,1709239825
user_017,avocado,1709239825
user_017,bowl,1709239825
user_009,cake,1704291200
user_009,sponge,1704291200
user_009,honey,1704291200
user_009,cereal,1704291200
user_024,tea,1724643068
user_024,plate,1724643068
user_024,toothpaste,1724643068
user_024,flour,1724643068
user_010,sugar,1706069025
user_010,potato,1706069025
user_010,pea,1706069025
user_010,spice,1706069025
user_005,candy,1712617830
user_005,bread,1712617830
user_005,pasta,1712617830
user_005,sandwich,1712617830
user_006,bean,1712852298
user_006,toothpaste,1712852298
user_006,apple,1712852298
user_006,egg,1712852298
user_013,cleaner,1707133721
user_013,knife,1707133721
user_013,salt,1707133721
user_027,orange,1721710084
user_027,beef,1721710084
user_027,grape,1721710084
user_027,glass,1721710084
user_022,rice,1719051610
user_022,mint,1719051610
user_022,fork,1719051610
user_025,oil,1706295565
user_025,sugar,1706295565
user_014,herb,1720334829
user_014,sandwich,1720334829
user_014,chicken,1720334829
user_005,mushroom,1717281321
user_005,knife,1717281321
user_005,fork,1717281321
user_005,plate,1717281321
user_012,bowl,1735310078
user_012,milk,1735310078
user_012,oil,1735310078
user_008,can,1731537544
user_008,spice,1731537544
user_024,bean,1707134541
user_024,box,1707134541
user_024,tea,1707134541
user_024,strawberry,1707134541
user_030,detergent,1715244966
user_030,butter,1715244966
user_030,cookie,1715244966
user_014,fork,1710703578
user_014,towel,1710703578
user_014,strawberry,1710703578
user_014,sauce,1710703578
user_021,honey,1711714421
user_021,candy,1711714421
user_029,soup,1720401025
user_029,honey,1720401025
user_004,jam,1735426545
user_004,potato,1735426545
user_004,strawberry,1735426545
user_001,jam,1705398220
user_001,wine,1705398220
user_001,soup,1705398220
user_013,cheese,1704374992
user_013,cup,1704374992
user_013,honey,1704374992
user_013,chicken,1704374992
user_016,potato,1705114068
user_016,cookie,1705114068
user_016,sugar,1705114068
user_030,plate,1705982807
user_030,broccoli,1705982807
user_030,herb,1705982807
user_030,rice,1705982807
user_008,salad,1721664665
user_008,bread,1721664665
user_004,jam,1719235378
user_004,shampoo,1719235378
user_014,can,1724955612
user_014,lemon,1724955612
user_014,container,1724955612
user_014,grape,1724955612
user_014,cookie,1707135949
user_014,lemon,1707135949
user_014,glass,1707135949
user_016,pasta,1718060342
user_016,can,1718060342
user_016,glass,1718060342
user_016,banana,1718060342
user_004,noodles,1711004136
user_004,soda,1711004136
user_004,corn,1711004136
user_026,knife,1719327375
user_026,tissue,1719327375
user_003,egg,1729694377
user_003,bread,1729694377
user_003,mushroom,1729694377
user_021,brush,1712139566
user_021,jam,1712139566
user_011,mint,1717609643
user_011,spinach,1717609643
user_015,banana,1709958911
user_015,potato,1709958911
user_015,mushroom,1709958911
user_015,can,1709958911
user_002,coffee,1732053103
user_002,soup,1732053103
user_002,sponge,1732053103
user_021,bean,1729263152
user_021,sandwich,1729263152
user_021,salt,1729263152
user_021,sauce,1729263152
user_009,brush,1711648391
user_009,glass,1711648391
user_009,cup,1711648391
user_024,spoon,1716134935
user_024,blueberry,1716134935
user_024,tomato,1716134935
user_024,spice,1716134935
user_010,box,1733803775
user_010,sugar,1733803775
user_010,grape,1733803775
user_025,bean,1721998853
user_025,toothpaste,1721998853
user_025,spoon,1721998853
user_001,butter,1732020231
user_001,bread,1732020231
user_001,brush,1732020231
user_001,corn,1732020231
user_001,cereal,1704093476
user_001,carrot,1704093476
user_001,butter,1704093476
user_001,towel,1704093476
user_013,pineapple,1705107420
user_013,mushroom,1705107420
user_005,bottle,1720819384
user_005,bean,1720819384
user_007,flour,1721617264
user_007,cake,1721617264
user_009,pasta,1722765429
user_009,flour,1722765429
user_030,burger,1731809157
user_030,shampoo,1731809157
user_030,yogurt,1731809157
user_001,grape,1721337649
user_001,cheese,1721337649
user_001,herb,1721337649
user_027,coffee,1706458337
user_027,cereal,1706458337
user_003,bowl,1727505831
user_003,chocolate,1727505831
user_003,burger,1727505831
user_003,milk,1727505831
user_028,avocado,1726301679
user_028,beer,1726301679
user_028,bread,1726301679
user_029,spice,1708136876
user_029,spoon,1708136876
user_015,towel,1724534064
user_015,burger,1724534064
user_011,salad,1731804550
user_011,rice,1731804550
user_023,cake,1720669989
user_023,sauce,1720669989
user_007,pineapple,1724527197
user_007,strawberry,1724527197
user_007,spoon,1724527197
user_002,pea,1717974670
user_002,burger,1717974670
user_002,broccoli,1717974670
user_021,onion,1707979924
user_021,chicken,1707979924
user_021,garlic,1707979924
user_021,spinach,1707979924
user_007,mango,1714645386
user_007,corn,1714645386
user_004,oil,1732013752
user_004,plate,1732013752
user_004,bowl,1732013752
user_004,grape,1732013752
user_007,bread,1717101216
user_007,candy,1717101216
user_027,strawberry,1706622995
user_027,banana,1706622995
user_001,grape,1723931889
user_001,pepper,1723931889
user_001,candy,1723931889
user_004,chicken,1714458301
user_004,apple,1714458301
user_004,yogurt,1714458301
user_025,candy,1716777851
user_025,jar,1716777851
user_025,sugar,1716777851
user_009,cookie,1725263070
user_009,garlic,1725263070
user_009,apple,1725263070
user_009,tea,1725263070
user_016,tea,1713206917
user_016,sauce,1713206917
user_019,wine,1710389423
user_019,pea,1710389423
user_019,honey,1710389423
user_019,brush,1710389423
user_006,milk,1723606097
user_006,toothpaste,1723606097
user_006,soup,1723606097
user_006,onion,1723606097
user_013,mint,1721092497
user_013,cereal,1721092497
user_013,spoon,1721092497
user_013,fish,1721092497
user_024,salt,1734830850
user_024,chocolate,1734830850
user_024,lemon,1734830850
user_016,carrot,1716196812
user_016,spoon,1716196812
user_016,bread,1716196812
user_015,sugar,1728197855
user_015,shampoo,1728197855
user_009,lemon,1718753653
user_009,blueberry,1718753653
user_009,corn,1718753653
user_009,box,1718753653
user_010,tissue,1717836875
user_010,shampoo,1717836875
user_021,milk,1732188185
user_021,bowl,1732188185
user_021,spinach,1732188185
user_021,cup,1732188185
user_029,chicken,1731368181
user_029,tomato,1731368181
user_029,coffee,1731368181
user_029,flour,1731368181
user_016,bag,1714147404
user_016,brush,1714147404
user_016,chocolate,1714147404
user_003,herb,1711242789
user_003,honey,1711242789
user_003,rice,1711242789
user_003,knife,1711242789
user_003,bread,1731214994
user_003,butter,1731214994
user_003,shampoo,1731214994
user_003,herb,1731214994
user_006,egg,1717255870
user_006,honey,1717255870
user_006,milk,1717255870
user_006,banana,1717255870
user_004,orange,1704473394
user_004,plate,1704473394
user_003,salad,1721696059
user_003,spoon,1721696059
user_023,water,1710934320
user_023,bag,1710934320
user_023,onion,1710934320
user_023,tea,1710934320
user_019,broccoli,1733118749
user_019,plate,1733118749
user_019,soda,1733118749
user_019,noodles,1733118749
user_011,sandwich,1705799939
user_011,tissue,1705799939
user_011,beef,1705799939
user_011,knife,1705799939
user_013,coffee,1718201507
user_013,milk,1718201507
user_029,bean,1723425374
user_029,butter,1723425374
user_019,detergent,1708156484
user_019,banana,1708156484
user_028,bottle,1719421134
user_028,cookie,1719421134
user_026,bread,1730840268
user_026,cheese,1730840268
user_016,banana,1722394348
user_016,soup,1722394348
user_006,towel,1725716407
user_006,brush,1725716407
user_006,jam,1725716407
user_003,cake,1711211826
user_003,brush,1711211826
user_003,sandwich,1711211826
user_027,box,1733768335
user_027,butter,1733768335
user_027,bag,1733768335
user_027,cleaner,1733768335
user_013,tomato,1711992322
user_013,herb,1711992322
user_013,salad,1711992322
user_019,mango,1719733599
user_019,salad,1719733599
user_021,mango,1734739679
user_021,salad,1734739679
user_021,cereal,1734739679
user_004,mint,1707285648
user_004,lemon,1707285648
user_004,cereal,1705547785
user_004,herb,1705547785
user_004,cheese,1705547785
user_019,sponge,1719280526
user_019,cleaner,1719280526
user_012,sauce,1719118012
user_012,cleaner,1719118012
user_011,broccoli,1732650055
user_011,butter,1732650055
user_010,jar,1721534254
user_010,bleach,1721534254
user_010,apple,1721534254
user_010,jam,1721534254
user_022,bowl,1715632401
user_022,bread,1715632401
user_022,soda,1715632401
user_005,cup,1723645195
user_005,broccoli,1723645195
user_016,tea,1715290749
user_016,blueberry,1715290749
user_016,pasta,1715290749
user_016,wine,1715290749
user_027,spoon,1704108267
user_027,milk,1704108267
user_025,sponge,1706092033
user_025,butter,1706092033
user_025,bean,1706092033
user_025,coffee,1706092033
user_014,milk,1720279490
user_014,salad,1720279490
user_027,pizza,1723866811
user_027,honey,1723866811
user_029,beer,1729582284
user_029,cheese,1729582284
user_009,chicken,1718801985
user_009,soup,1718801985
user_009,rice,1718801985
user_009,noodles,1718801985
user_014,jam,1706883443
user_014,herb,1706883443
user_014,broccoli,1706883443
user_005,soap,1729729102
user_005,bean,1729729102
user_005,bowl,1729729102
user_005,pizza,1729729102
user_015,bag,1715431072
user_015,spoon,1715431072
user_009,sauce,1723147836
user_009,sandwich,1723147836
user_010,broccoli,1734308112
user_010,cookie,1734308112
user_028,bleach,1711964338
user_028,pepper,1711964338
user_028,butter,1711964338
user_028,strawberry,1711964338
user_016,honey,1732265446
user_016,tomato,1732265446
user_016,avocado,1732265446
user_016,banana,1732265446
user_004,container,1707780001
user_004,shampoo,1707780001
user_004,water,1707780001
user_004,pea,1712821969
user_004,avocado,1712821969
user_004,milk,1712821969
user_004,pizza,1712821969
user_012,milk,1728564966
user_012,grape,1728564966
user_012,bean,1728564966
user_012,spinach,1728564966
user_005,cake,1727571476
user_005,container,1727571476
user_005,wine,1727571476
user_026,strawberry,1718780513
user_026,sponge,1718780513
user_026,bottle,1718780513
user_026,detergent,1718780513
user_017,avocado,1721537605
user_017,glass,1721537605
user_017,burger,1721537605
user_011,burger,1720255808
user_011,toothpaste,1720255808
user_018,milk,1726961493
user_018,coffee,1726961493
user_018,bread,1726961493
user_011,candy,1714357001
user_011,tomato,1714357001
user_015,salad,1722153162
user_015,soap,1722153162
user_024,cake,1712601477
user_024,wine,1712601477
user_015,soap,1733921551
user_015,honey,1733921551
user_015,mushroom,1733921551
user_016,rice,1729084781
user_016,shampoo,1729084781
user_019,knife,1726764739
user_019,avocado,1726764739
user_019,yogurt,1726764739
user_019,lemon,1726764739
user_010,beef,1711690343
user_010,fish,1711690343
user_005,coffee,1706990892
user_005,garlic,1706990892
user_005,blueberry,1706990892
user_005,banana,1706990892
user_020,pasta,1732058993
user_020,soap,1732058993
user_020,rice,1732058993
user_020,burger,1732058993
user_029,sandwich,1734331249
user_029,salt,1734331249
user_010,chocolate,1714257553
user_010,sandwich,1714257553
user_010,sauce,1714257553
user_013,detergent,1726838795
user_013,soda,1726838795
user_013,pepper,1726838795
user_013,sponge,1726838795
user_030,flour,1710712539
user_030,honey,1710712539
user_030,avocado,1710712539
user_030,sauce,1710712539
user_002,jar,1730254753
user_002,milk,1730254753
user_030,jam,1707503517
user_030,soda,1707503517
user_030,pasta,1707503517
user_023,broccoli,1706677994
user_023,soda,1706677994
user_020,glass,1720229829
user_020,herb,1720229829
user_020,oil,1720229829
user_016,garlic,1730379110
user_016,bottle,1730379110
user_016,egg,1730379110
user_016,honey,1730379110
user_016,toothpaste,1715466178
user_016,apple,1715466178
user_016,milk,1715466178
user_016,mushroom,1715466178
user_016,cleaner,1735111782
user_016,tissue,1735111782
user_016,mushroom,1735111782
user_016,spinach,1735111782
user_018,herb,1717945541
user_018,corn,1717945541
user_018,coffee,1717945541
user_021,bean,1728339498
user_021,mushroom,1728339498
user_023,strawberry,1705472792
user_023,chicken,1705472792
user_023,lemon,1705472792
user_023,pizza,1705472792
user_027,avocado,1713313512
user_027,orange,1713313512
user_025,water,1728408289
user_025,cake,1728408289
user_025,soup,1728408289
user_025,plate,1728408289
user_009,blueberry,1732096129
user_009,box,1732096129
user_009,egg,1732096129
user_010,fork,1729273919
user_010,blueberry,1729273919
user_010,banana,1729273919
user_029,flour,1712249386
user_029,detergent,1712249386
user_007,beer,1720770733
user_007,rice,1720770733
user_001,sauce,1725320528
user_001,toothpaste,1725320528
user_001,sandwich,1725320528
user_006,cup,1717387657
user_006,salt,1717387657
user_030,salad,1720640373
user_030,blueberry,1720640373
user_030,sauce,1720640373
user_030,cleaner,1720640373
user_019,rice,1724378811
user_019,can,1724378811
user_019,towel,1724378811
user_011,tissue,1726229926
user_011,cup,1726229926
user_011,orange,1726229926
user_011,rice,1726229926
user_005,beef,1731144970
user_005,rice,1731144970
user_005,plate,1731144970
user_024,detergent,1712761626
user_024,grape,1712761626
user_010,strawberry,1721879346
user_010,fork,1721879346
user_011,wine,1726639168
user_011,can,1726639168
user_011,corn,1726639168
user_011,apple,1726639168
user_011,grape,1710550127
user_011,cup,1710550127
user_011,cleaner,1710550127
user_011,fish,1710550127
user_012,water,1726337044
user_012,cereal,1726337044
user_012,bottle,1726337044
user_012,mushroom,1726337044
user_025,banana,1726936043
user_025,beer,1726936043
user_025,strawberry,1726936043
user_028,cheese,1714730489
user_028,box,1714730489
user_028,strawberry,1714730489
user_019,juice,1732513581
user_019,bowl,1732513581
user_004,cup,1722839513
user_004,mushroom,1722839513
user_004,water,1722839513
user_004,plate,1722839513
user_005,container,1708370762
user_005,chicken,1708370762
user_005,cake,1708370762
user_005,spinach,1708370762
user_004,salad,1718898305
user_004,pineapple,1718898305
user_004,milk,1718898305
user_004,strawberry,1718898305
user_026,fork,1732748227
user_026,jar,1732748227
user_011,soap,1729220264
user_011,lemon,1729220264
user_011,pepper,1729220264
user_011,cleaner,1729220264
user_005,bottle,1710224656
user_005,soap,1710224656
user_019,mushroom,1710766535
user_019,salt,1710766535
user_011,container,1718357797
user_011,jar,1718357797
user_011,sandwich,1718357797
user_011,potato,1718357797
user_021,sugar,1733924416
user_021,carrot,1733924416
user_021,bottle,1733924416
user_021,banana,1733924416
user_018,egg,1705678563
user_018,candy,1705678563
user_018,can,1705678563
user_006,milk,1705580749
user_006,tomato,1705580749
user_006,candy,1705580749
user_006,flour,1705580749
user_003,mint,1710181369
user_003,bean,1710181369
user_012,bag,1717105815
user_012,grape,1717105815
user_012,potato,1717105815
user_020,broccoli,1722589760
user_020,cereal,1722589760
user_001,wine,1708914161
user_001,pea,1708914161
user_001,bleach,1708914161
user_001,cake,1708914161
user_013,detergent,1725486631
user_013,egg,1725486631
user_013,strawberry,1725486631
user_013,sauce,1725486631
user_028,sauce,1718055509
user_028,bean,1718055509
user_028,tea,1718055509
user_019,toothpaste,1727930065
user_019,knife,1727930065
user_019,milk,1727930065
user_019,butter,1727930065
user_024,bottle,1725244459
user_024,chocolate,1725244459
user_024,blueberry,1725244459
user_016,spoon,1726871893
user_016,avocado,1726871893
user_016,honey,1726871893
user_016,cookie,1726871893
user_023,ginger,1727770477
user_023,honey,1727770477
user_023,beef,1727770477
user_023,avocado,1727770477
user_018,onion,1719935203
user_018,soup,1719935203
user_018,bowl,1719935203
user_018,glass,1719935203
user_019,brush,1718557117
user_019,mushroom,1718557117
user_019,pizza,1718557117
user_019,sandwich,1718557117
user_010,pizza,1719732397
user_010,pineapple,1719732397
user_011,juice,1720170224
user_011,yogurt,1720170224
user_011,cereal,1720170224
user_011,beef,1720170224
user_028,butter,1724427351
user_028,can,1724427351
user_007,ginger,1725255556
user_007,butter,1725255556
user_019,orange,1716983704
user_019,sauce,1716983704
user_030,spinach,1731413612
user_030,grape,1731413612
user_024,noodles,1730285601
user_024,cheese,1730285601
user_009,cereal,1727417629
user_009,burger,1727417629
user_009,plate,1727417629
user_025,salt,1716661259
user_025,salad,1716661259
user_025,strawberry,1716661259
user_003,butter,1719200404
user_003,mango,1719200404
user_015,beer,1713156787
user_015,soda,1713156787
user_015,cleaner,1713156787
user_018,water,1713930652
user_018,pepper,1713930652
user_018,mint,1713930652
user_018,knife,1713930652
user_015,carrot,1735536860
user_015,bowl,1735536860
user_015,pineapple,1735536860
user_016,carrot,1722456670
user_016,bowl,1722456670
user_016,chocolate,1722456670
user_016,pineapple,1722456670
user_014,towel,1715655520
user_014,mushroom,1715655520
user_014,pineapple,1715655520
user_021,brush,1711472263
user_021,corn,1711472263
user_021,butter,1711472263
user_003,blueberry,1733288247
user_003,butter,1733288247
user_003,ginger,1733288247
user_020,toothpaste,1708938549
user_020,ginger,1708938549
user_020,lemon,1708938549
user_013,plate,1734684424
user_013,lemon,1734684424
user_013,carrot,1734684424
user_013,spice,1734684424
user_012,plate,1713693516
user_012,rice,1713693516
user_015,carrot,1722571848
user_015,bread,1722571848
user_012,salad,1708158414
user_012,soda,1708158414
user_012,broccoli,1708158414
user_012,ginger,1708158414
user_016,potato,1711755879
user_016,box,1711755879
user_016,chocolate,1720099105
user_016,detergent,1720099105
user_016,carrot,1720099105
user_004,pineapple,1730001414
user_004,juice,1730001414
user_010,chicken,1735166284
user_010,beef,1735166284
user_010,water,1735166284
user_025,pasta,1706963446
user_025,spice,1706963446
user_027,pizza,1718488105
user_027,honey,1718488105
user_027,pea,1718488105
user_007,bag,1723445071
user_007,potato,1723445071
user_007,milk,1723445071
user_007,bread,1723445071
user_012,bottle,1734075689
user_012,sauce,1734075689
user_012,bread,1734075689
user_012,salad,1734075689
user_025,bottle,1720558814
user_025,corn,1720558814
user_025,cleaner,1720558814
user_010,ginger,1709556429
user_010,egg,1709556429
user_010,wine,1709556429
user_010,garlic,1709556429
user_019,cup,1735532460
user_019,salad,1735532460
user_019,cereal,1735532460
user_019,bean,1735532460
user_022,pea,1704110301
user_022,bleach,1704110301
user_022,strawberry,1704110301
user_005,detergent,1705165018
user_005,banana,1705165018
user_005,bleach,1705165018
user_027,tea,1713965377
user_027,avocado,1713965377
user_027,beer,1713965377
user_028,fork,1733363420
user_028,tissue,1733363420
user_028,yogurt,1733363420
user_028,salad,1733363420
user_030,mushroom,1728356474
user_030,soup,1728356474
user_011,yogurt,1730167082
user_011,pea,1730167082
user_014,candy,1719063412
user_014,grape,1719063412
user_014,cheese,1719063412
user_014,coffee,1719063412
user_021,water,1706327782
user_021,spoon,1706327782
user_021,fork,1706327782
user_021,mango,1706327782
user_020,apple,1716292112
user_020,plate,1716292112
user_020,toothpaste,1716292112
user_020,cake,1716292112
user_013,rice,1711395174
user_013,cup,1711395174
user_013,container,1711395174
user_013,pea,1711395174
user_021,beer,1704643902
user_021,box,1704643902
user_021,pepper,1704643902
user_021,spice,1704643902
user_030,sandwich,1734347243
user_030,lemon,1734347243
user_030,bottle,1734347243
user_022,sauce,1709203074
user_022,pizza,1709203074
user_002,avocado,1708808255
user_002,soda,1708808255
user_013,milk,1715110875
user_013,coffee,1715110875
user_013,potato,1715110875
user_013,candy,1715110875
user_027,sugar,1725882613
user_027,mint,1725882613
user_024,cake,1729426960
user_024,juice,1729426960
user_002,cookie,1714552800
user_002,herb,1714552800
user_002,bean,1714552800
user_002,oil,1714552800
user_028,container,1709080454
user_028,toothpaste,1709080454
user_007,candy,1733928003
user_007,spinach,1733928003
user_007,detergent,1733928003
user_029,egg,1705583667
user_029,spice,1705583667
user_016,brush,1723949151
user_016,chocolate,1723949151
user_016,glass,1723949151
user_013,brush,1712775615
user_013,pineapple,1712775615
user_013,sauce,1712775615
user_013,spinach,1712775615
user_014,towel,1731313094
user_014,chocolate,1731313094
user_014,onion,1731313094
user_018,avocado,1717488852
user_018,sponge,1717488852
user_018,plate,1717488852
user_018,water,1717488852
user_029,cleaner,1725262643
user_029,blueberry,1725262643
user_029,bread,1725262643
user_012,ginger,1728428914
user_012,salt,1728428914
user_029,salt,1725921807
user_029,egg,1725921807
user_019,water,1712248720
user_019,milk,1712248720
user_019,cake,1712248720
user_008,towel,1718102619
user_008,mushroom,1718102619
user_008,soap,1718102619
user_030,carrot,1710581605
user_030,sauce,1710581605
user_030,toothpaste,1710581605
user_002,mint,1728944259
user_002,apple,1728944259
user_002,bowl,1728944259
user_002,garlic,1728944259
user_006,juice,1721821545
user_006,sandwich,1721821545
user_006,salt,1721821545
user_011,chicken,1727078122
user_011,noodles,1727078122
user_012,flour,1718586772
user_012,beer,1718586772
user_012,orange,1718586772
user_007,tissue,1725927000
user_007,towel,1725927000
user_007,avocado,1725927000
user_007,coffee,1725927000
user_027,fish,1704392651
user_027,bottle,1704392651
user_027,bowl,1704392651
user_001,lemon,1714617726
user_001,toothpaste,1714617726
user_001,candy,1714617726
user_001,egg,1714617726
user_006,spinach,1729597554
user_006,fish,1729597554
user_006,sauce,1729597554
user_006,butter,1729597554
user_013,egg,1706968239
user_013,candy,1706968239
user_013,soap,1706968239
user_013,knife,1706968239
user_012,fork,1716766522
user_012,pasta,1716766522
user_011,towel,1735364769
user_011,beer,1735364769
user_011,grape,1735364769
user_006,mint,1732481980
user_006,honey,1732481980
user_006,cup,1732481980
user_006,butter,1732481980
user_013,cup,1706675649
user_013,detergent,1706675649
user_024,sandwich,1734422492
user_024,can,1734422492
user_019,fork,1708266018
user_019,sponge,1708266018
user_019,cereal,1708266018
user_003,candy,1724773844
user_003,lemon,1724773844
user_003,bag,1724773844
user_003,cheese,1724773844
user_008,honey,1728399011
user_008,sandwich,1728399011
user_008,rice,1728399011
user_008,jar,1728399011
user_002,oil,1723382835
user_002,mango,1723382835
user_002,jam,1723382835
user_002,juice,1723382835
user_017,cleaner,1726198762
user_017,fish,1726198762
user_017,shampoo,1726198762
user_003,tomato,1712130285
user_003,butter,1712130285
user_003,box,1712130285
user_017,bowl,1719924389
user_017,garlic,1719924389
user_017,sponge,1719924389
user_017,pasta,1719924389
user_011,honey,1734758148
user_011,chicken,1734758148
user_011,container,1734758148
user_028,plate,1721007892
user_028,bag,1721007892
user_003,ginger,1725866251
user_003,bleach,1725866251
user_003,glass,1725866251
user_003,beer,1725866251
user_023,spoon,1706317021
user_023,candy,1706317021
user_023,soap,1706317021
user_004,jar,1709747334
user_004,herb,1709747334
user_004,mango,1709747334
user_018,bowl,1734407188
user_018,pineapple,1734407188
user_018,apple,1734407188
user_009,box,1733259392
user_009,jar,1733259392
user_009,mushroom,1733259392
user_009,cheese,1733259392
user_028,bleach,1727937029
user_028,glass,1727937029
user_028,bean,1727937029
user_028,coffee,1727937029
user_030,bean,1710802800
user_030,bleach,1710802800
user_002,bean,1715778240
user_002,cookie,1715778240
user_002,flour,1715778240
user_002,potato,1715778240
user_010,spice,1708658497
user_010,chicken,1708658497
user_025,soup,1735155594
user_025,noodles,1735155594
user_019,coffee,1726295817
user_019,water,1726295817
user_019,pea,1726295817
user_019,jam,1705009449
user_019,butter,1705009449
user_019,soap,1705009449
user_019,spoon,1705009449
user_014,pepper,1721964805
user_014,sponge,1721964805
user_023,spinach,1719821889
user_023,mango,1719821889
user_023,beef,1719821889
user_023,jam,1719821889
user_030,butter,1710429330
user_030,plate,1710429330
user_016,jam,1709587537
user_016,honey,1709587537
user_016,plate,1709587537
user_014,rice,1723185652
user_014,bowl,1723185652
user_014,brush,1723185652
user_028,toothpaste,1708836094
user_028,sauce,1708836094
user_028,sugar,1708836094
user_028,honey,1708836094
user_027,cereal,1716546029
user_027,chicken,1716546029
user_027,fish,1716546029
user_010,pea,1728785706
user_010,plate,1728785706
user_010,strawberry,1728785706
user_010,rice,1728785706
user_002,tea,1704778884
user_002,onion,1704778884
user_002,juice,1704778884
user_002,plate,1704778884
user_020,bowl,1707992011
user_020,chicken,1707992011
user_020,glass,1707992011
user_020,tissue,1707992011
user_003,shampoo,1732456325
user_003,bowl,1732456325
user_011,salt,1726432005
user_011,beer,1726432005
user_028,ginger,1720179762
user_028,brush,1720179762
user_028,banana,1720179762
user_026,cup,1716181548
user_026,knife,1716181548
user_026,cereal,1716181548
user_011,knife,1705343792
user_011,lemon,1705343792
user_011,orange,1705343792
user_011,pepper,1707015305
user_011,flour,1707015305
user_011,grape,1707015305
user_011,towel,1707015305
user_009,wine,1705864241
user_009,mint,1705864241
user_009,bleach,1705864241
user_007,juice,1725534996
user_007,beef,1725534996
user_007,banana,1725534996
user_007,sandwich,1725534996
user_007,mint,1720900771
user_007,cookie,1720900771
user_007,bag,1720900771
user_007,corn,1720900771
user_002,broccoli,1708090131
user_002,pizza,1708090131
user_002,pineapple,1708090131
user_018,cup,1716318147
user_018,yogurt,1716318147
user_018,spice,1716318147
user_019,can,1718705238
user_019,sandwich,1718705238
user_019,oil,1718705238
user_029,bag,1709680045
user_029,milk,1709680045
user_029,sandwich,1709680045
user_025,bleach,1731859351
user_025,carrot,1731859351
user_025,box,1731859351
user_026,jam,1712604415
user_026,burger,1712604415
user_026,fork,1712604415
user_014,potato,1711055662
user_014,soup,1711055662
user_014,mushroom,1711055662
user_014,glass,1711055662
user_014,bread,1713618084
user_014,honey,1713618084
user_014,orange,1713618084
user_006,pizza,1727873040
user_006,pea,1727873040
user_028,yogurt,1714074983
user_028,pizza,1714074983
user_028,shampoo,1714074983
user_025,bean,1721315968
user_025,jam,1721315968
user_025,mango,1721315968
user_013,egg,1732336637
user_013,fork,1732336637
user_029,spoon,1734541214
user_029,cereal,1734541214
user_025,avocado,1730285959
user_025,chicken,1730285959
user_025,pea,1730285959
user_010,carrot,1730481975
user_010,water,1730481975
user_023,box,1715267064
user_023,towel,1715267064
user_023,soup,1715267064
user_023,beef,1715267064
user_012,towel,1711833414
user_012,onion,1711833414
user_015,sugar,1724835085
user_015,towel,1724835085
user_015,container,1724835085
user_024,fork,1717017453
user_024,chicken,1717017453
user_024,pea,1717017453
user_025,pasta,1713671097
user_025,toothpaste,1713671097
user_011,sugar,1711652062
user_011,noodles,1711652062
user_011,tomato,1711652062
user_005,fork,1720462574
user_005,butter,1720462574
user_006,box,1706765173
user_006,herb,1706765173
user_030,tissue,1715785401
